n_sites,j,g,m,initial_state,t_target,dt,n_steps,t_used,observable_name,method,observable,observable_error,state_error,state_infidelity,gauss_violation,defect1_obs_response,defect2_obs_response,defect1_predictor,defect2_predictor
4,1.0,1.0,0.5,domain_wall_x,1.0,0.125,8,1.0,mass_density,trotter2,0.17862753382934035,0.0025889104632429993,0.008947046890006327,8.00496480519719e-05,6.661338147750939e-16,1.1339259731307536,0.11598981734499628,0.1417407466413442,0.0018123408960155668
4,1.0,1.0,0.5,domain_wall_x,1.0,0.0625,16,1.0,mass_density,exact,0.18121644429258335,0.0,0.0,0.0,6.38378239159465e-16,1.1339259731307536,0.11598981734499628,0.0708703733206721,0.0004530852240038917
4,1.0,1.0,0.5,domain_wall_x,1.0,0.0625,16,1.0,mass_density,trotter1,0.18057205874217191,0.000644385550411436,0.07526935415152496,0.005665475674387688,1.915134717478395e-15,1.1339259731307536,0.11598981734499628,0.0708703733206721,0.0004530852240038917
4,1.0,1.0,0.5,domain_wall_x,1.0,0.0625,16,1.0,mass_density,trotter2,0.18057205874217191,0.000644385550411436,0.002228249203143829,4.965094511311108e-06,3.0253577421035516e-15,1.1339259731307536,0.11598981734499628,0.0708703733206721,0.0004530852240038917
4,1.0,1.0,0.5,domain_wall_x,1.0,0.03125,32,1.0,mass_density,exact,0.18121644429258335,0.0,0.0,0.0,6.38378239159465e-16,1.1339259731307536,0.11598981734499628,0.03543518666033605,0.00011327130600097293
4,1.0,1.0,0.5,domain_wall_x,1.0,0.03125,32,1.0,mass_density,trotter1,0.1810555253363995,0.0001609189561838642,0.037456447671377874,0.0014029854721586688,9.159339953157541e-16,1.1339259731307536,0.11598981734499628,0.03543518666033605,0.00011327130600097293
4,1.0,1.0,0.5,domain_wall_x,1.0,0.03125,32,1.0,mass_density,trotter2,0.18105552533640015,0.00016091895618319807,0.0005565322043738763,3.097280945052461e-07,2.4424906541753444e-15,1.1339259731307536,0.11598981734499628,0.03543518666033605,0.00011327130600097293
4,1.0,1.0,0.5,domain_wall_x,2.0,0.5,4,2.0,mass_density,exact,0.15060791551214794,0.0,0.0,0.0,4.718447854656915e-16,0.3685402159105453,0.04903617692869763,0.18427010795527266,0.012259044232174408
4,1.0,1.0,0.5,domain_wall_x,2.0,0.5,4,2.0,mass_density,trotter1,0.10590713855539999,0.044700776956747956,0.5263394434841979,0.2770332097672552,6.38378239159465e-16,0.3685402159105453,0.04903617692869763,0.18427010795527266,0.012259044232174408
4,1.0,1.0,0.5,domain_wall_x,2.0,0.5,4,2.0,mass_density,trotter2,0.10590713855540004,0.0447007769567479,0.21667442897645833,0.046947808172274286,9.159339953157541e-16,0.3685402159105453,0.04903617692869763,0.18427010795527266,0.012259044232174408
4,1.0,1.0,0.5,domain_wall_x,2.0,0.25,8,2.0,mass_density,exact,0.15060791551214794,0.0,0.0,0.0,4.718447854656915e-16,0.3685402159105453,0.04903617692869763,0.09213505397763633,0.003064761058043602
4,1.0,1.0,0.5,domain_wall_x,2.0,0.25,8,2.0,mass_density,trotter1,0.13915664801058542,0.011451267501562529,0.2346015097002442,0.05503786835363378,4.163336342344337e-16,0.3685402159105453,0.04903617692869763,0.09213505397763633,0.003064761058043602
4,1.0,1.0,0.5,domain_wall_x,2.0,0.25,8,2.0,mass_density,trotter2,0.13915664801058547,0.011451267501562473,0.050320703682700384,0.0025321732191221358,1.1102230246251565e-16,0.3685402159105453,0.04903617692869763,0.09213505397763633,0.003064761058043602
4,1.0,1.0,0.5,domain_wall_x,2.0,0.125,16,2.0,mass_density,exact,0.15060791551214794,0.0,0.0,0.0,4.718447854656915e-16,0.3685402159105453,0.04903617692869763,0.046067526988818164,0.0007661902645109005
4,1.0,1.0,0.5,domain_wall_x,2.0,0.125,16,2.0,mass_density,trotter1,0.14773701885080764,0.0028708966613402997,0.11042060819886709,0.012192710715007715,0.0,0.3685402159105453,0.04903617692869763,0.046067526988818164,0.0007661902645109005
4,1.0,1.0,0.5,domain_wall_x,2.0,0.125,16,2.0,mass_density,trotter2,0.1477370188508076,0.0028708966613403553,0.012338577015697244,0.0001522404827722923,8.326672684688674e-17,0.3685402159105453,0.04903617692869763,0.046067526988818164,0.0007661902645109005
4,1.0,1.0,0.5,domain_wall_x,2.0,0.0625,32,2.0,mass_density,exact,0.15060791551214794,0.0,0.0,0.0,4.718447854656915e-16,0.3685402159105453,0.04903617692869763,0.023033763494409082,0.00019154756612772513
4,1.0,1.0,0.5,domain_wall_x,2.0,0.0625,32,2.0,mass_density,trotter1,0.1498898435733855,0.0007180719387624435,0.05361652475443158,0.0028747317267425743,2.4980018054066022e-15,0.3685402159105453,0.04903617692869763,0.023033763494409082,0.00019154756612772513
4,1.0,1.0,0.5,domain_wall_x,2.0,0.0625,32,2.0,mass_density,trotter2,0.14988984357338506,0.0007180719387628876,0.003069551708557268,9.422147691506844e-06,4.468647674116255e-15,0.3685402159105453,0.04903617692869763,0.023033763494409082,0.00019154756612772513
4,1.0,1.0,0.5,domain_wall_x,2.0,0.03125,64,2.0,mass_density,exact,0.15060791551214794,0.0,0.0,0.0,4.718447854656915e-16,0.3685402159105453,0.04903617692869763,0.011516881747204541,4.788689153193128e-05
4,1.0,1.0,0.5,domain_wall_x,2.0,0.03125,64,2.0,mass_density,trotter1,0.15042837826636427,0.00017953724578367858,0.02642991032236831,0.0006985401596484309,1.6375789613221059e-15,0.3685402159105453,0.04903617692869763,0.011516881747204541,4.788689153193128e-05
4,1.0,1.0,0.5,domain_wall_x,2.0,0.03125,64,2.0,mass_density,trotter2,0.15042837826636538,0.00017953724578256836,0.0007664448932005076,5.874377743131376e-07,5.773159728050814e-15,0.3685402159105453,0.04903617692869763,0.011516881747204541,4.788689153193128e-05
4,1.0,1.0,0.5,domain_wall_x,4.0,0.5,8,4.0,mass_density,exact,0.08582167119370285,0.0,0.0,0.0,6.661338147750939e-16,0.18943159570605902,0.06999922304103012,0.09471579785302951,0.01749980576025753
4,1.0,1.0,0.5,domain_wall_x,4.0,0.5,8,4.0,mass_density,trotter1,0.09042239051999823,0.004600719326295383,0.5913042771839071,0.3496407482159828,8.881784197001252e-16,0.18943159570605902,0.06999922304103012,0.09471579785302951,0.01749980576025753
4,1.0,1.0,0.5,domain_wall_x,4.0,0.5,8,4.0,mass_density,trotter2,0.09042239051999816,0.004600719326295313,0.3243014325087792,0.10517141912724626,1.1102230246251565e-15,0.18943159570605902,0.06999922304103012,0.09471579785302951,0.01749980576025753
4,1.0,1.0,0.5,domain_wall_x,4.0,0.25,16,4.0,mass_density,exact,0.08582167119370285,0.0,0.0,0.0,6.661338147750939e-16,0.18943159570605902,0.06999922304103012,0.047357898926514756,0.004374951440064383
4,1.0,1.0,0.5,domain_wall_x,4.0,0.25,16,4.0,mass_density,trotter1,0.08430687010211448,0.001514801091588372,0.2508528527567182,0.06292715373618374,8.326672684688674e-16,0.18943159570605902,0.06999922304103012,0.047357898926514756,0.004374951440064383
4,1.0,1.0,0.5,domain_wall_x,4.0,0.25,16,4.0,mass_density,trotter2,0.08430687010211457,0.0015148010915882748,0.07562375889326589,0.005718952909146813,8.881784197001252e-16,0.18943159570605902,0.06999922304103012,0.047357898926514756,0.004374951440064383
4,1.0,1.0,0.5,domain_wall_x,4.0,0.125,32,4.0,mass_density,exact,0.08582167119370285,0.0,0.0,0.0,6.661338147750939e-16,0.18943159570605902,0.06999922304103012,0.023678949463257378,0.0010937378600160957
4,1.0,1.0,0.5,domain_wall_x,4.0,0.125,32,4.0,mass_density,trotter1,0.08524680801873787,0.0005748631749649818,0.11449468777542089,0.013109033528791114,9.992007221626409e-16,0.18943159570605902,0.06999922304103012,0.023678949463257378,0.0010937378600160957
4,1.0,1.0,0.5,domain_wall_x,4.0,0.125,32,4.0,mass_density,trotter2,0.08524680801873778,0.0005748631749650651,0.01852187953307361,0.0003430600214376911,4.440892098500626e-16,0.18943159570605902,0.06999922304103012,0.023678949463257378,0.0010937378600160957
4,1.0,1.0,0.5,domain_wall_x,4.0,0.0625,64,4.0,mass_density,exact,0.08582167119370285,0.0,0.0,0.0,6.661338147750939e-16,0.18943159570605902,0.06999922304103012,0.011839474731628689,0.0002734344650040239
4,1.0,1.0,0.5,domain_wall_x,4.0,0.0625,64,4.0,mass_density,trotter1,0.08566577723379512,0.00015589395990772692,0.05482143817636411,0.0030053900837249126,4.9960036108132044e-15,0.18943159570605902,0.06999922304103012,0.011839474731628689,0.0002734344650040239
4,1.0,1.0,0.5,domain_wall_x,4.0,0.0625,64,4.0,mass_density,trotter2,0.08566577723379479,0.00015589395990806,0.004606004057610829,2.1215273378727417e-05,8.798517470154366e-15,0.18943159570605902,0.06999922304103012,0.011839474731628689,0.0002734344650040239
4,1.0,1.0,0.5,domain_wall_x,4.0,0.03125,128,4.0,mass_density,exact,0.08582167119370285,0.0,0.0,0.0,6.661338147750939e-16,0.18943159570605902,0.06999922304103012,0.0059197373658143445,6.835861625100598e-05
4,1.0,1.0,0.5,domain_wall_x,4.0,0.03125,128,4.0,mass_density,trotter1,0.08578193938720402,3.973180649882724e-05,0.02685263883416431,0.0007210642123580691,3.552713678800501e-15,0.18943159570605902,0.06999922304103012,0.0059197373658143445,6.835861625100598e-05
4,1.0,1.0,0.5,domain_wall_x,4.0,0.03125,128,4.0,mass_density,trotter2,0.08578193938720552,3.973180649732844e-05,0.001149965573573551,1.3224208204043464e-06,1.2434497875801753e-14,0.18943159570605902,0.06999922304103012,0.0059197373658143445,6.835861625100598e-05
4,1.0,1.5,0.5,neel_x,0.5,0.5,1,0.5,mass_density,exact,0.2773680498714043,0.0,0.0,0.0,6.938893903907228e-16,2.3366749809617886,0.1435396781235493,1.1683374904808943,0.03588491953088733
4,1.0,1.5,0.5,neel_x,0.5,0.5,1,0.5,mass_density,trotter1,0.14596329086321433,0.13140475900818996,0.8006329429622568,0.6410131093564044,6.38378239159465e-16,2.3366749809617886,0.1435396781235493,1.1683374904808943,0.03588491953088733
4,1.0,1.5,0.5,neel_x,0.5,0.5,1,0.5,mass_density,trotter2,0.1459632908632143,0.13140475900819,0.2731561430926801,0.07461427850926872,7.494005416219807e-16,2.3366749809617886,0.1435396781235493,1.1683374904808943,0.03588491953088733
4,1.0,1.5,0.5,neel_x,0.5,0.25,2,0.5,mass_density,exact,0.2773680498714043,0.0,0.0,0.0,6.938893903907228e-16,2.3366749809617886,0.1435396781235493,0.5841687452404472,0.008971229882721832
4,1.0,1.5,0.5,neel_x,0.5,0.25,2,0.5,mass_density,trotter1,0.24955433594367996,0.02781371392772433,0.4107431766176159,0.16870995713793002,9.159339953157541e-16,2.3366749809617886,0.1435396781235493,0.5841687452404472,0.008971229882721832
4,1.0,1.5,0.5,neel_x,0.5,0.25,2,0.5,mass_density,trotter2,0.24955433594368007,0.02781371392772422,0.0572060861940446,0.0032725362976404604,5.273559366969494e-16,2.3366749809617886,0.1435396781235493,0.5841687452404472,0.008971229882721832
4,1.0,1.5,0.5,neel_x,0.5,0.125,4,0.5,mass_density,exact,0.2773680498714043,0.0,0.0,0.0,6.938893903907228e-16,2.3366749809617886,0.1435396781235493,0.2920843726202236,0.002242807470680458
4,1.0,1.5,0.5,neel_x,0.5,0.125,4,0.5,mass_density,trotter1,0.27066693401523423,0.006701115856170059,0.2029058356311946,0.041170778133193364,7.494005416219807e-16,2.3366749809617886,0.1435396781235493,0.2920843726202236,0.002242807470680458
4,1.0,1.5,0.5,neel_x,0.5,0.125,4,0.5,mass_density,trotter2,0.2706669340152341,0.00670111585617017,0.013790268567376996,0.000190171507160386,9.159339953157541e-16,2.3366749809617886,0.1435396781235493,0.2920843726202236,0.002242807470680458
4,1.0,1.5,0.5,neel_x,0.5,0.0625,8,0.5,mass_density,exact,0.2773680498714043,0.0,0.0,0.0,6.938893903907228e-16,2.3366749809617886,0.1435396781235493,0.1460421863101118,0.0005607018676701145
4,1.0,1.5,0.5,neel_x,0.5,0.0625,8,0.5,mass_density,trotter1,0.275708198593953,0.0016598512774512741,0.10053523599802089,0.010107333677177754,1.7763568394002505e-15,2.3366749809617886,0.1435396781235493,0.1460421863101118,0.0005607018676701145
4,1.0,1.5,0.5,neel_x,0.5,0.0625,8,0.5,mass_density,trotter2,0.2757081985939528,0.0016598512774514962,0.003417138301939031,1.1676834174578765e-05,2.275957200481571e-15,2.3366749809617886,0.1435396781235493,0.1460421863101118,0.0005607018676701145
4,1.0,1.5,0.5,neel_x,0.5,0.03125,16,0.5,mass_density,exact,0.2773680498714043,0.0,0.0,0.0,6.938893903907228e-16,2.3366749809617886,0.1435396781235493,0.0730210931550559,0.00014017546691752863
4,1.0,1.5,0.5,neel_x,0.5,0.03125,16,0.5,mass_density,trotter1,0.276954046489624,0.0004140033817802702,0.050011329280529385,0.0025011330564055356,1.8041124150158794e-15,2.3366749809617886,0.1435396781235493,0.0730210931550559,0.00014017546691752863
4,1.0,1.5,0.5,neel_x,0.5,0.03125,16,0.5,mass_density,trotter2,0.2769540464896245,0.0004140033817797706,0.0008524039999339202,7.265925791033467e-07,4.718447854656915e-16,2.3366749809617886,0.1435396781235493,0.0730210931550559,0.00014017546691752863
4,1.0,1.5,0.5,neel_x,1.0,0.5,2,1.0,mass_density,exact,0.39104311050068946,0.0,0.0,0.0,1.0824674490095276e-15,1.3406660498226828,0.3391916129685545,0.6703330249113414,0.08479790324213862
4,1.0,1.5,0.5,neel_x,1.0,0.5,2,1.0,mass_density,trotter1,0.25180156454287844,0.13924154595781102,0.7874916271953948,0.6201430629028506,6.38378239159465e-16,1.3406660498226828,0.3391916129685545,0.6703330249113414,0.08479790324213862
4,1.0,1.5,0.5,neel_x,1.0,0.5,2,1.0,mass_density,trotter2,0.25180156454287844,0.13924154595781102,0.31659114234127195,0.10022995140895152,8.604228440844963e-16,1.3406660498226828,0.3391916129685545,0.6703330249113414,0.08479790324213862
4,1.0,1.5,0.5,neel_x,1.0,0.25,4,1.0,mass_density,exact,0.39104311050068946,0.0,0.0,0.0,1.0824674490095276e-15,1.3406660498226828,0.3391916129685545,0.3351665124556707,0.021199475810534656
4,1.0,1.5,0.5,neel_x,1.0,0.25,4,1.0,mass_density,trotter1,0.3645578894152299,0.026485221085459587,0.38356330465691457,0.14712080867933308,6.938893903907228e-16,1.3406660498226828,0.3391916129685545,0.3351665124556707,0.021199475810534656
4,1.0,1.5,0.5,neel_x,1.0,0.25,4,1.0,mass_density,trotter2,0.36455788941522993,0.02648522108545953,0.06626800410157956,0.004391448367606965,6.661338147750939e-16,1.3406660498226828,0.3391916129685545,0.3351665124556707,0.021199475810534656
4,1.0,1.5,0.5,neel_x,1.0,0.125,8,1.0,mass_density,exact,0.39104311050068946,0.0,0.0,0.0,1.0824674490095276e-15,1.3406660498226828,0.3391916129685545,0.16758325622783535,0.005299868952633664
4,1.0,1.5,0.5,neel_x,1.0,0.125,8,1.0,mass_density,trotter1,0.38488684639665377,0.006156264104035691,0.18566279023280172,0.03447067167702933,8.604228440844963e-16,1.3406660498226828,0.3391916129685545,0.16758325622783535,0.005299868952633664
4,1.0,1.5,0.5,neel_x,1.0,0.125,8,1.0,mass_density,trotter2,0.3848868463966535,0.006156264104035969,0.01585643822154421,0.0002514266330736481,1.1657341758564144e-15,1.3406660498226828,0.3391916129685545,0.16758325622783535,0.005299868952633664
4,1.0,1.5,0.5,neel_x,1.0,0.0625,16,1.0,mass_density,exact,0.39104311050068946,0.0,0.0,0.0,1.0824674490095276e-15,1.3406660498226828,0.3391916129685545,0.08379162811391767,0.001324967238158416
4,1.0,1.5,0.5,neel_x,1.0,0.0625,16,1.0,mass_density,trotter1,0.3895320188783048,0.0015110916223846638,0.09135439291230413,0.008345625104375642,2.886579864025407e-15,1.3406660498226828,0.3391916129685545,0.08379162811391767,0.001324967238158416
4,1.0,1.5,0.5,neel_x,1.0,0.0625,16,1.0,mass_density,trotter2,0.3895320188783044,0.0015110916223850523,0.003920713074214385,1.537199101031561e-05,4.246603069191224e-15,1.3406660498226828,0.3391916129685545,0.08379162811391767,0.001324967238158416
4,1.0,1.5,0.5,neel_x,1.0,0.03125,32,1.0,mass_density,exact,0.39104311050068946,0.0,0.0,0.0,1.0824674490095276e-15,1.3406660498226828,0.3391916129685545,0.04189581405695884,0.000331241809539604
4,1.0,1.5,0.5,neel_x,1.0,0.03125,32,1.0,mass_density,trotter1,0.3906670683359225,0.0003760421647669432,0.0453321130830272,0.002055000476572366,2.942091015256665e-15,1.3406660498226828,0.3391916129685545,0.04189581405695884,0.000331241809539604
4,1.0,1.5,0.5,neel_x,1.0,0.03125,32,1.0,mass_density,trotter2,0.39066706833592324,0.00037604216476622154,0.0009774812970266959,9.554696860369916e-07,9.43689570931383e-16,1.3406660498226828,0.3391916129685545,0.04189581405695884,0.000331241809539604
4,1.0,1.5,0.5,neel_x,2.0,0.5,4,2.0,mass_density,exact,0.2760531748793045,0.0,0.0,0.0,1.2490009027033011e-15,2.2672650132903107,0.3687779457510981,1.1336325066451554,0.09219448643777453
4,1.0,1.5,0.5,neel_x,2.0,0.5,4,2.0,mass_density,trotter1,0.10613402504678096,0.16991914983252351,0.8474253358263765,0.7181296998004469,6.661338147750939e-16,2.2672650132903107,0.3687779457510981,1.1336325066451554,0.09219448643777453
4,1.0,1.5,0.5,neel_x,2.0,0.5,4,2.0,mass_density,trotter2,0.10613402504678092,0.16991914983252354,0.42804020412211385,0.18321841634490088,9.992007221626409e-16,2.2672650132903107,0.3687779457510981,1.1336325066451554,0.09219448643777453
4,1.0,1.5,0.5,neel_x,2.0,0.25,8,2.0,mass_density,exact,0.2760531748793045,0.0,0.0,0.0,1.2490009027033011e-15,2.2672650132903107,0.3687779457510981,0.5668162533225777,0.023048621609443633
4,1.0,1.5,0.5,neel_x,2.0,0.25,8,2.0,mass_density,trotter1,0.23487750861984225,0.04117566625946223,0.415236517143406,0.1724213651693861,1.2490009027033011e-15,2.2672650132903107,0.3687779457510981,0.5668162533225777,0.023048621609443633
4,1.0,1.5,0.5,neel_x,2.0,0.25,8,2.0,mass_density,trotter2,0.23487750861984244,0.041175666259462035,0.0924911948715302,0.008554621128763373,4.440892098500626e-16,2.2672650132903107,0.3687779457510981,0.5668162533225777,0.023048621609443633
4,1.0,1.5,0.5,neel_x,2.0,0.125,16,2.0,mass_density,exact,0.2760531748793045,0.0,0.0,0.0,1.2490009027033011e-15,2.2672650132903107,0.3687779457510981,0.28340812666128884,0.005762155402360908
4,1.0,1.5,0.5,neel_x,2.0,0.125,16,2.0,mass_density,trotter1,0.2660868561550159,0.009966318724288548,0.19753629229088826,0.03902058677203124,1.2212453270876722e-15,2.2672650132903107,0.3687779457510981,0.28340812666128884,0.005762155402360908
4,1.0,1.5,0.5,neel_x,2.0,0.125,16,2.0,mass_density,trotter2,0.2660868561550161,0.009966318724288381,0.02224073056859774,0.0004946500962249578,8.881784197001252e-16,2.2672650132903107,0.3687779457510981,0.28340812666128884,0.005762155402360908
4,1.0,1.5,0.5,neel_x,2.0,0.0625,32,2.0,mass_density,exact,0.2760531748793045,0.0,0.0,0.0,1.2490009027033011e-15,2.2672650132903107,0.3687779457510981,0.14170406333064442,0.001440538850590227
4,1.0,1.5,0.5,neel_x,2.0,0.0625,32,2.0,mass_density,trotter1,0.27358426301269795,0.002468911866606527,0.09602292408193938,0.009220401949245893,3.774758283725532e-15,2.2672650132903107,0.3687779457510981,0.14170406333064442,0.001440538850590227
4,1.0,1.5,0.5,neel_x,2.0,0.0625,32,2.0,mass_density,trotter2,0.2735842630126972,0.0024689118666072485,0.005505334104624642,3.0308703603543208e-05,5.9396931817445875e-15,2.2672650132903107,0.3687779457510981,0.14170406333064442,0.001440538850590227
4,1.0,1.5,0.5,neel_x,2.0,0.03125,64,2.0,mass_density,exact,0.2760531748793045,0.0,0.0,0.0,1.2490009027033011e-15,2.2672650132903107,0.3687779457510981,0.07085203166532221,0.00036013471264755676
4,1.0,1.5,0.5,neel_x,2.0,0.03125,64,2.0,mass_density,trotter1,0.27543739237445886,0.0006157825048456189,0.04732053491452203,0.0022392330245964986,5.162537064506978e-15,2.2672650132903107,0.3687779457510981,0.07085203166532221,0.00036013471264755676
4,1.0,1.5,0.5,neel_x,2.0,0.03125,64,2.0,mass_density,trotter2,0.27543739237445986,0.0006157825048446197,0.0013729108686009884,1.8848842531227206e-06,8.604228440844963e-16,2.2672650132903107,0.3687779457510981,0.07085203166532221,0.00036013471264755676
4,1.0,1.5,0.5,neel_x,4.0,0.5,8,4.0,mass_density,exact,0.4132180547365508,0.0,0.0,0.0,1.8596235662471372e-15,1.1526817506990046,0.3962752118188407,0.5763408753495023,0.09906880295471017
4,1.0,1.5,0.5,neel_x,4.0,0.5,8,4.0,mass_density,trotter1,0.41972873317432546,0.006510678437774642,0.4903691848235912,0.24046193742455335,3.608224830031759e-16,1.1526817506990046,0.3962752118188407,0.5763408753495023,0.09906880295471017
4,1.0,1.5,0.5,neel_x,4.0,0.5,8,4.0,mass_density,trotter2,0.41972873317432513,0.006510678437774309,0.5594175884482454,0.3129480382652504,1.1657341758564144e-15,1.1526817506990046,0.3962752118188407,0.5763408753495023,0.09906880295471017
4,1.0,1.5,0.5,neel_x,4.0,0.25,16,4.0,mass_density,exact,0.4132180547365508,0.0,0.0,0.0,1.8596235662471372e-15,1.1526817506990046,0.3962752118188407,0.28817043767475115,0.024767200738677542
4,1.0,1.5,0.5,neel_x,4.0,0.25,16,4.0,mass_density,trotter1,0.4291602225608174,0.01594216782426655,0.3639116984204247,0.13243172424723815,1.7763568394002505e-15,1.1526817506990046,0.3962752118188407,0.28817043767475115,0.024767200738677542
4,1.0,1.5,0.5,neel_x,4.0,0.25,16,4.0,mass_density,trotter2,0.4291602225608176,0.015942167824266773,0.1221479307932956,0.014920116997083732,8.049116928532385e-16,1.1526817506990046,0.3962752118188407,0.28817043767475115,0.024767200738677542
4,1.0,1.5,0.5,neel_x,4.0,0.125,32,4.0,mass_density,exact,0.4132180547365508,0.0,0.0,0.0,1.8596235662471372e-15,1.1526817506990046,0.3962752118188407,0.14408521883737557,0.006191800184669386
4,1.0,1.5,0.5,neel_x,4.0,0.125,32,4.0,mass_density,trotter1,0.4172432408258563,0.004025186089305466,0.17245453223264093,0.02974056568757899,2.0261570199409107e-15,1.1526817506990046,0.3962752118188407,0.14408521883737557,0.006191800184669386
4,1.0,1.5,0.5,neel_x,4.0,0.125,32,4.0,mass_density,trotter2,0.41724324082585645,0.004025186089305632,0.028843624414487724,0.0008319546693640323,2.1094237467877974e-15,1.1526817506990046,0.3962752118188407,0.14408521883737557,0.006191800184669386
4,1.0,1.5,0.5,neel_x,4.0,0.0625,64,4.0,mass_density,exact,0.4132180547365508,0.0,0.0,0.0,1.8596235662471372e-15,1.1526817506990046,0.3962752118188407,0.07204260941868779,0.0015479500461673464
4,1.0,1.5,0.5,neel_x,4.0,0.0625,64,4.0,mass_density,trotter1,0.4142174961901103,0.0009994414535594576,0.0817952227519738,0.006690458465045013,7.382983113757291e-15,1.1526817506990046,0.3962752118188407,0.07204260941868779,0.0015479500461673464
4,1.0,1.5,0.5,neel_x,4.0,0.0625,64,4.0,mass_density,trotter2,0.4142174961901081,0.0009994414535572926,0.007101618091026505,5.043297951079495e-05,1.1879386363489175e-14,1.1526817506990046,0.3962752118188407,0.07204260941868779,0.0015479500461673464
4,1.0,1.5,0.5,neel_x,4.0,0.03125,128,4.0,mass_density,exact,0.4132180547365508,0.0,0.0,0.0,1.8596235662471372e-15,1.1526817506990046,0.3962752118188407,0.03602130470934389,0.0003869875115418366
4,1.0,1.5,0.5,neel_x,4.0,0.03125,128,4.0,mass_density,trotter1,0.4134673589333957,0.0002493041968448795,0.039648489447264984,0.0015720027154498828,8.909539772616881e-15,1.1526817506990046,0.3962752118188407,0.03602130470934389,0.0003869875115418366
4,1.0,1.5,0.5,neel_x,4.0,0.03125,128,4.0,mass_density,trotter2,0.41346735893339936,0.0002493041968485432,0.0017685385699786375,3.1277286735020837e-06,5.828670879282072e-16,1.1526817506990046,0.3962752118188407,0.03602130470934389,0.0003869875115418366
4,1.0,1.5,0.5,uniform_x,0.5,0.5,1,0.5,mass_density,exact,0.015747327762045422,0.0,0.0,0.0,4.718447854656915e-16,0.4168180566285292,0.2042697934397164,0.2084090283142646,0.0510674483599291
4,1.0,1.5,0.5,uniform_x,0.5,0.5,1,0.5,mass_density,trotter1,1.8437477448417642e-19,0.015747327762045422,0.5967006168452296,0.3560516261434775,5.551115123125783e-16,0.4168180566285292,0.2042697934397164,0.2084090283142646,0.0510674483599291
4,1.0,1.5,0.5,uniform_x,0.5,0.5,1,0.5,mass_density,trotter2,-2.6020852139652106e-18,0.015747327762045425,0.1385899871496417,0.019207184538137856,7.494005416219807e-16,0.4168180566285292,0.2042697934397164,0.2084090283142646,0.0510674483599291
4,1.0,1.5,0.5,uniform_x,0.5,0.25,2,0.5,mass_density,exact,0.015747327762045422,0.0,0.0,0.0,4.718447854656915e-16,0.4168180566285292,0.2042697934397164,0.1042045141571323,0.012766862089982275
4,1.0,1.5,0.5,uniform_x,0.5,0.25,2,0.5,mass_density,trotter1,0.013118614086615202,0.00262871367543022,0.29703538449717,0.08823001964338162,4.163336342344337e-16,0.4168180566285292,0.2042697934397164,0.1042045141571323,0.012766862089982275
4,1.0,1.5,0.5,uniform_x,0.5,0.25,2,0.5,mass_density,trotter2,0.013118614086615198,0.0026287136754302234,0.031385911274297025,0.000985075426518045,4.440892098500626e-16,0.4168180566285292,0.2042697934397164,0.1042045141571323,0.012766862089982275
4,1.0,1.5,0.5,uniform_x,0.5,0.125,4,0.5,mass_density,exact,0.015747327762045422,0.0,0.0,0.0,4.718447854656915e-16,0.4168180566285292,0.2042697934397164,0.05210225707856615,0.003191715522495569
4,1.0,1.5,0.5,uniform_x,0.5,0.125,4,0.5,mass_density,trotter1,0.015147278776352984,0.000600048985692438,0.1467851662584815,0.021545885033530054,6.938893903907228e-16,0.4168180566285292,0.2042697934397164,0.05210225707856615,0.003191715522495569
4,1.0,1.5,0.5,uniform_x,0.5,0.125,4,0.5,mass_density,trotter2,0.01514727877635299,0.000600048985692431,0.007705091197364014,5.936843035969641e-05,6.38378239159465e-16,0.4168180566285292,0.2042697934397164,0.05210225707856615,0.003191715522495569
4,1.0,1.5,0.5,uniform_x,0.5,0.0625,8,0.5,mass_density,exact,0.015747327762045422,0.0,0.0,0.0,4.718447854656915e-16,0.4168180566285292,0.2042697934397164,0.026051128539283076,0.0007979288806238922
4,1.0,1.5,0.5,uniform_x,0.5,0.0625,8,0.5,mass_density,trotter1,0.015600692637928761,0.00014663512411666052,0.07284401172016401,0.005306250043487393,2.0261570199409107e-15,0.4168180566285292,0.2042697934397164,0.026051128539283076,0.0007979288806238922
4,1.0,1.5,0.5,uniform_x,0.5,0.0625,8,0.5,mass_density,trotter2,0.015600692637928768,0.00014663512411665358,0.001917737057078411,3.677715420091765e-06,2.0539125955565396e-15,0.4168180566285292,0.2042697934397164,0.026051128539283076,0.0007979288806238922
4,1.0,1.5,0.5,uniform_x,0.5,0.03125,16,0.5,mass_density,exact,0.015747327762045422,0.0,0.0,0.0,4.718447854656915e-16,0.4168180566285292,0.2042697934397164,0.013025564269641538,0.00019948222015597305
4,1.0,1.5,0.5,uniform_x,0.5,0.03125,16,0.5,mass_density,trotter1,0.015710877297123414,3.6450464922007514e-05,0.036274225697292044,0.0013158194499380826,6.661338147750939e-16,0.4168180566285292,0.2042697934397164,0.013025564269641538,0.00019948222015597305
4,1.0,1.5,0.5,uniform_x,0.5,0.03125,16,0.5,mass_density,trotter2,0.015710877297123428,3.6450464921993636e-05,0.0004789046510688315,2.2934966481535923e-07,2.220446049250313e-16,0.4168180566285292,0.2042697934397164,0.013025564269641538,0.00019948222015597305
