n_sites,j,g,m,initial_state,t_target,observable_name,method,metric,slope,prefactor,points
3,1.0,1.5,0.5,uniform_x,1.0,staggered_magnetization,trotter2,observable_error,2.187893728255863,0.29988120459985523,5
3,1.0,1.5,0.5,uniform_x,1.0,staggered_magnetization,trotter2,state_error,2.051939739574446,0.7895812653098938,5
3,1.0,1.5,0.5,uniform_x,2.0,staggered_magnetization,trotter1,observable_error,1.9211984461604292,0.16870514741139844,5
3,1.0,1.5,0.5,uniform_x,2.0,staggered_magnetization,trotter1,state_error,1.0494932837695738,1.0661363193427407,5
3,1.0,1.5,0.5,uniform_x,2.0,staggered_magnetization,trotter2,observable_error,1.9211984461589666,0.16870514741104709,5
3,1.0,1.5,0.5,uniform_x,2.0,staggered_magnetization,trotter2,state_error,2.0461477628909495,0.5578558431364361,5
3,1.0,1.5,0.5,uniform_x,4.0,staggered_magnetization,trotter1,observable_error,2.2968340748601794,0.4078871482233296,5
3,1.0,1.5,0.5,uniform_x,4.0,staggered_magnetization,trotter1,state_error,1.0623144263785627,1.4113242108362312,5
3,1.0,1.5,0.5,uniform_x,4.0,staggered_magnetization,trotter2,observable_error,2.2968340748552833,0.4078871482204401,5
3,1.0,1.5,0.5,uniform_x,4.0,staggered_magnetization,trotter2,state_error,2.085155234312878,1.098588839447944,5
3,1.0,1.5,0.5,domain_wall_x,0.5,staggered_magnetization,trotter1,observable_error,2.1104822235694836,0.4074927453685299,5
3,1.0,1.5,0.5,domain_wall_x,0.5,staggered_magnetization,trotter1,state_error,1.0257788692696503,1.2317958686705224,5
3,1.0,1.5,0.5,domain_wall_x,0.5,staggered_magnetization,trotter2,observable_error,2.1104822235692344,0.4074927453683802,5
3,1.0,1.5,0.5,domain_wall_x,0.5,staggered_magnetization,trotter2,state_error,2.0668851549482294,0.6675660662997165,5
3,1.0,1.5,0.5,domain_wall_x,1.0,staggered_magnetization,trotter1,observable_error,2.187893728256857,0.29988120460027096,5
3,1.0,1.5,0.5,domain_wall_x,1.0,staggered_magnetization,trotter1,state_error,1.027605994232719,1.2672255657867557,5
3,1.0,1.5,0.5,domain_wall_x,1.0,staggered_magnetization,trotter2,observable_error,2.187893728256354,0.2998812046000464,5
3,1.0,1.5,0.5,domain_wall_x,1.0,staggered_magnetization,trotter2,state_error,2.0519397394245007,0.7895812651485798,5
3,1.0,1.5,0.5,domain_wall_x,2.0,staggered_magnetization,trotter1,observable_error,1.921198446160964,0.16870514741151316,5
3,1.0,1.5,0.5,domain_wall_x,2.0,staggered_magnetization,trotter1,state_error,1.0494932837692412,1.0661363193422997,5
3,1.0,1.5,0.5,domain_wall_x,2.0,staggered_magnetization,trotter2,observable_error,1.921198446159366,0.1687051474111218,5
3,1.0,1.5,0.5,domain_wall_x,2.0,staggered_magnetization,trotter2,state_error,2.046147761730107,0.5578558422538683,5
3,1.0,1.5,0.5,domain_wall_x,4.0,staggered_magnetization,trotter1,observable_error,2.2968340748607288,0.4078871482235802,5
3,1.0,1.5,0.5,domain_wall_x,4.0,staggered_magnetization,trotter1,state_error,1.0623144263782183,1.4113242108356188,5
3,1.0,1.5,0.5,domain_wall_x,4.0,staggered_magnetization,trotter2,observable_error,2.2968340748566334,0.40788714822114264,5
3,1.0,1.5,0.5,domain_wall_x,4.0,staggered_magnetization,trotter2,state_error,2.0851552339709576,1.0985888389457543,5
4,1.0,0.5,0.5,neel_x,0.5,staggered_magnetization,trotter1,observable_error,2.032176867735511,0.4328608105774192,5
4,1.0,0.5,0.5,neel_x,0.5,staggered_magnetization,trotter1,state_error,1.0514794444096014,1.1117871602831904,5
4,1.0,0.5,0.5,neel_x,0.5,staggered_magnetization,trotter2,observable_error,2.032176867736291,0.4328608105778915,5
4,1.0,0.5,0.5,neel_x,0.5,staggered_magnetization,trotter2,state_error,2.048288247701158,0.6554948773795697,5
4,1.0,0.5,0.5,neel_x,1.0,staggered_magnetization,trotter1,observable_error,1.9649651637257828,0.26587807224155396,5
4,1.0,0.5,0.5,neel_x,1.0,staggered_magnetization,trotter1,state_error,1.0467147036964077,1.0603811631676665,5
4,1.0,0.5,0.5,neel_x,1.0,staggered_magnetization,trotter2,observable_error,1.9649651637267873,0.2658780722419083,5
4,1.0,0.5,0.5,neel_x,1.0,staggered_magnetization,trotter2,state_error,2.027490606052773,0.7699447045967267,5
4,1.0,0.5,0.5,neel_x,2.0,staggered_magnetization,trotter1,observable_error,1.9679340433571963,0.49642456001844976,5
4,1.0,0.5,0.5,neel_x,2.0,staggered_magnetization,trotter1,state_error,1.066001719774936,1.2913180412175227,5
4,1.0,0.5,0.5,neel_x,2.0,staggered_magnetization,trotter2,observable_error,1.9679340433581045,0.4964245600190316,5
4,1.0,0.5,0.5,neel_x,2.0,staggered_magnetization,trotter2,state_error,2.0127922959235076,0.9489643294987142,5
4,1.0,0.5,0.5,neel_x,4.0,staggered_magnetization,trotter1,observable_error,1.907397594589114,0.6999300314841073,5
4,1.0,0.5,0.5,neel_x,4.0,staggered_magnetization,trotter1,state_error,1.1507064506267441,1.3985613307308014,5
4,1.0,0.5,0.5,neel_x,4.0,staggered_magnetization,trotter2,observable_error,1.9073975945894486,0.6999300314843999,5
4,1.0,0.5,0.5,neel_x,4.0,staggered_magnetization,trotter2,state_error,2.0149050986360333,1.7052505801513422,5
4,1.0,0.5,0.5,uniform_x,0.5,staggered_magnetization,trotter1,observable_error,2.029337985565718,0.05553380414620629,5
4,1.0,0.5,0.5,uniform_x,0.5,staggered_magnetization,trotter1,state_error,0.9947934739867936,0.5113154767585699,5
4,1.0,0.5,0.5,uniform_x,0.5,staggered_magnetization,trotter2,observable_error,2.029337985565957,0.05553380414622333,5
4,1.0,0.5,0.5,uniform_x,0.5,staggered_magnetization,trotter2,state_error,2.0378609256550315,0.2185285511230301,5
