n_sites,backend,split,j,g,m,initial_state,t_target,dt,n_steps,t_used,observable_name,method,observable,observable_error,state_error,state_infidelity,gauss_violation,defect1_obs_response,defect2_obs_response,defect1_predictor,defect2_predictor
3,dense,swapped,1.0,1.0,0.5,uniform_x,1.0,0.5,2,1.0,staggered_magnetization,trotter2,0.2949559308960212,0.029968504099575133,0.1544397023983716,0.023851621676897583,2.9605947323337506e-16,1.2715071100583575,0.06728244253152373,0.6357535550291787,0.01682061063288093
3,dense,swapped,1.0,1.0,0.5,uniform_x,1.0,0.25,4,1.0,staggered_magnetization,exact,0.26498742679644605,0.0,0.0,0.0,1.1102230246251565e-16,1.2715071100583575,0.06728244253152373,0.31787677751458937,0.004205152658220233
3,dense,swapped,1.0,1.0,0.5,uniform_x,1.0,0.25,4,1.0,staggered_magnetization,trotter1,0.2563082178572419,0.008679208939204153,0.22347984633810739,0.04994324171930409,2.9605947323337506e-16,1.2715071100583575,0.06728244253152373,0.31787677751458937,0.004205152658220233
3,dense,swapped,1.0,1.0,0.5,uniform_x,1.0,0.25,4,1.0,staggered_magnetization,trotter2,0.2721032950075699,0.007115868211123866,0.03696724994715506,0.001366577568655436,1.1472304587793285e-15,1.2715071100583575,0.06728244253152373,0.31787677751458937,0.004205152658220233
3,dense,swapped,1.0,1.0,0.5,uniform_x,1.0,0.125,8,1.0,staggered_magnetization,exact,0.26498742679644605,0.0,0.0,0.0,1.1102230246251565e-16,1.2715071100583575,0.06728244253152373,0.15893838875729469,0.0010512881645550582
3,dense,swapped,1.0,1.0,0.5,uniform_x,1.0,0.125,8,1.0,staggered_magnetization,trotter1,0.26291019715894437,0.0020772296375016763,0.11517733041115645,0.013265817440640704,2.220446049250313e-16,1.2715071100583575,0.06728244253152373,0.15893838875729469,0.0010512881645550582
3,dense,swapped,1.0,1.0,0.5,uniform_x,1.0,0.125,8,1.0,staggered_magnetization,trotter2,0.26672598045320706,0.0017385536567610105,0.009132398319912055,8.340069907353254e-05,2.55351295663786e-15,1.2715071100583575,0.06728244253152373,0.15893838875729469,0.0010512881645550582
3,dense,swapped,1.0,1.0,0.5,uniform_x,1.0,0.0625,16,1.0,staggered_magnetization,exact,0.26498742679644605,0.0,0.0,0.0,1.1102230246251565e-16,1.2715071100583575,0.06728244253152373,0.07946919437864734,0.00026282204113876455
3,dense,swapped,1.0,1.0,0.5,uniform_x,1.0,0.0625,16,1.0,staggered_magnetization,trotter1,0.2644737033032097,0.0005137234932363621,0.05845883169307858,0.0034174350029196887,2.3314683517128287e-15,1.2715071100583575,0.06728244253152373,0.07946919437864734,0.00026282204113876455
3,dense,swapped,1.0,1.0,0.5,uniform_x,1.0,0.0625,16,1.0,staggered_magnetization,trotter2,0.26541935165332226,0.0004319248568762091,0.002276163670168237,5.180921053393739e-06,7.401486830834377e-17,1.2715071100583575,0.06728244253152373,0.07946919437864734,0.00026282204113876455
